DateTime,Open,High,Low,Close
20091012 12:00:00.000,2.15260,2.15630,2.14290,2.14330
20091013 00:00:00.000,2.14120,2.14320,2.13710,2.14070
20091013 12:00:00.000,2.13750,2.16700,2.13650,2.15290
20091014 00:00:00.000,2.15230,2.16000,2.15080,2.15110
20091014 12:00:00.000,2.15360,2.16550,2.15280,2.15830
20091015 00:00:00.000,2.15280,2.15450,2.14400,2.15330
20091015 12:00:00.000,2.18140,2.19150,2.18010,2.18400
20091016 00:00:00.000,2.18360,2.20053,2.17890,2.18965
20091016 12:00:00.000,2.18950,2.21467,2.18889,2.20620
20091019 00:00:00.000,2.20737,2.20891,2.18760,2.18850
20091019 12:00:00.000,2.17850,2.18780,2.16810,2.16910
20091020 00:00:00.000,2.16870,2.17850,2.16780,2.17740
20091020 12:00:00.000,2.17450,2.19070,2.17350,2.18500
20091021 00:00:00.000,2.18460,2.19110,2.18070,2.18150
20091021 12:00:00.000,2.19940,2.20140,2.17940,2.18800
20091022 00:00:00.000,2.18960,2.20690,2.18940,2.19480
20091022 12:00:00.000,2.19940,2.20230,2.18730,2.19360
20091023 00:00:00.000,2.19100,2.20711,2.16504,2.17012
20091023 12:00:00.000,2.17027,2.17431,2.15676,2.15911
20091026 00:00:00.000,2.15808,2.16517,2.15420,2.15750
20091026 12:00:00.000,2.16050,2.18500,2.15990,2.18140
20091027 00:00:00.000,2.18240,2.18770,2.18050,2.18350
20091027 12:00:00.000,2.19350,2.20300,2.19240,2.20170
20091028 00:00:00.000,2.19900,2.21720,2.19860,2.20990
20091028 12:00:00.000,2.21890,2.27130,2.21820,2.27130
20091029 00:00:00.000,2.27260,2.28390,2.26780,2.27720
20091029 12:00:00.000,2.24910,2.26020,2.24770,2.25970
20091030 00:00:00.000,2.25890,2.27872,2.25766,2.26029
20091030 12:00:00.000,2.26007,2.29552,2.25585,2.28634
20091102 00:00:00.000,2.29002,2.30739,2.27910,2.28030
20091102 12:00:00.000,2.27440,2.28560,2.26940,2.28380
20091103 00:00:00.000,2.28330,2.28490,2.26360,2.26870
20091103 12:00:00.000,2.28970,2.29030,2.27730,2.27960
20091104 00:00:00.000,2.27490,2.28910,2.27160,2.28040
20091104 12:00:00.000,2.27960,2.28570,2.27710,2.27800
20091105 00:00:00.000,2.28610,2.30020,2.28450,2.29600
20091105 12:00:00.000,2.29990,2.30330,2.29380,2.29620
20091106 00:00:00.000,2.29750,2.30238,2.28315,2.28635
20091106 12:00:00.000,2.28609,2.29501,2.28101,2.28992
20091109 00:00:00.000,2.26523,2.27750,2.26366,2.27700
20091109 12:00:00.000,2.27780,2.27810,2.25250,2.25550
20091110 00:00:00.000,2.25590,2.26360,2.25010,2.26260
20091110 12:00:00.000,2.24870,2.25780,2.24750,2.25100
20091111 00:00:00.000,2.25110,2.26060,2.25000,2.25580
20091111 12:00:00.000,2.24610,2.24740,2.23620,2.24230
20091112 00:00:00.000,2.24220,2.24220,2.23410,2.23870
20091112 12:00:00.000,2.24990,2.26510,2.24890,2.26310
20091113 00:00:00.000,2.26120,2.26840,2.25771,2.26559
20091113 12:00:00.000,2.26508,2.26646,2.23999,2.24122
20091116 00:00:00.000,2.24268,2.25094,2.24240,2.24290
20091116 12:00:00.000,2.24470,2.24860,2.24150,2.24610
20091117 00:00:00.000,2.24650,2.25670,2.24320,2.25630
20091117 12:00:00.000,2.25480,2.25820,2.25280,2.25360
20091118 00:00:00.000,2.25690,2.25850,2.25050,2.25170
20091118 12:00:00.000,2.24640,2.24730,2.24240,2.24350
20091119 00:00:00.000,2.24340,2.27380,2.24270,2.27340
20091119 12:00:00.000,2.27670,2.28070,2.27560,2.27710
20091120 00:00:00.000,2.27880,2.29017,2.27278,2.27909
20091120 12:00:00.000,2.27875,2.28648,2.27123,2.27657
20091123 00:00:00.000,2.27590,2.28630,2.26660,2.26700
20091123 12:00:00.000,2.26570,2.26890,2.26100,2.26480
20091124 00:00:00.000,2.26680,2.28270,2.26530,2.27570
20091124 12:00:00.000,2.27470,2.29260,2.27260,2.28410
20091125 00:00:00.000,2.28440,2.28650,2.27810,2.28280
20091125 12:00:00.000,2.28510,2.28950,2.27830,2.27940
20091126 00:00:00.000,2.27910,2.30540,2.27810,2.29450
20091126 12:00:00.000,2.30010,2.30730,2.29690,2.30560
20091127 00:00:00.000,2.30440,2.32053,2.30085,2.31505
20091127 12:00:00.000,2.31502,2.32678,2.31131,2.31822
20091130 00:00:00.000,2.31240,2.31396,2.29720,2.30010
20091130 12:00:00.000,2.30810,2.30950,2.29440,2.29720
20091201 00:00:00.000,2.29440,2.29780,2.28380,2.28460
20091201 12:00:00.000,2.28180,2.28890,2.28040,2.28870
20091202 00:00:00.000,2.28630,2.28800,2.27730,2.28350
20091202 12:00:00.000,2.28730,2.30700,2.28700,2.30340
20091203 00:00:00.000,2.30050,2.30200,2.29020,2.29200
20091203 12:00:00.000,2.29240,2.29640,2.28100,2.29000
20091204 00:00:00.000,2.29200,2.29738,2.28542,2.29413
20091204 12:00:00.000,2.29430,2.30822,2.28848,2.29617
20091207 00:00:00.000,2.29222,2.30117,2.29085,2.29800
20091207 12:00:00.000,2.30170,2.30820,2.29580,2.30450
20091208 00:00:00.000,2.30550,2.30560,2.28330,2.28350
20091208 12:00:00.000,2.28500,2.30390,2.28430,2.30170
20091209 00:00:00.000,2.30110,2.30320,2.29210,2.29290
20091209 12:00:00.000,2.29020,2.29140,2.25880,2.26140
20091210 00:00:00.000,2.25780,2.25780,2.23180,2.23260
20091210 12:00:00.000,2.23640,2.24000,2.22050,2.23330
20091211 00:00:00.000,2.23300,2.24710,2.23220,2.24528
20091211 12:00:00.000,2.24546,2.24696,2.23300,2.24005
20091214 00:00:00.000,2.24021,2.24350,2.23600,2.23700
20091214 12:00:00.000,2.23690,2.24270,2.23350,2.24030
20091215 00:00:00.000,2.24070,2.24860,2.23910,2.24760
20091215 12:00:00.000,2.25000,2.25570,2.24620,2.25370
20091216 00:00:00.000,2.25370,2.26820,2.25270,2.26730
20091216 12:00:00.000,2.27320,2.27320,2.26340,2.26340
20091217 00:00:00.000,2.26660,2.28460,2.26580,2.28220
20091217 12:00:00.000,2.26210,2.27760,2.26140,2.27390
20091218 00:00:00.000,2.27320,2.28408,2.27011,2.27761
20091218 12:00:00.000,2.27789,2.28304,2.26363,2.26788
20091221 00:00:00.000,2.26579,2.27810,2.26400,2.27500
20091221 12:00:00.000,2.27490,2.27560,2.26730,2.27400
20091222 00:00:00.000,2.27310,2.28350,2.27180,2.27240
20091222 12:00:00.000,2.26860,2.27990,2.26850,2.27890
20091223 00:00:00.000,2.28570,2.28570,2.27890,2.28010
20091223 12:00:00.000,2.27980,2.28060,2.25960,2.26430
20091224 00:00:00.000,2.26450,2.26840,2.26110,2.26130
20091224 12:00:00.000,2.26250,2.26600,2.25590,2.25940
20091225 00:00:00.000,2.26010,2.26612,2.25010,2.25943
20091225 12:00:00.000,2.25945,2.26058,2.25715,2.25995
20091228 00:00:00.000,2.25726,2.26275,2.24910,2.25360
20091228 12:00:00.000,2.25400,2.26100,2.25150,2.25930
20091229 00:00:00.000,2.25940,2.26180,2.24910,2.24980
20091229 12:00:00.000,2.24170,2.24260,2.20820,2.21410
20091230 00:00:00.000,2.21650,2.22340,2.21260,2.21330
20091230 12:00:00.000,2.21090,2.22950,2.20680,2.22670
20091231 00:00:00.000,2.22670,2.22670,2.20790,2.21830
20091231 12:00:00.000,2.21720,2.23260,2.21680,2.23240
20100101 00:00:00.000,2.23620,2.23800,2.22365,2.22633
20100101 12:00:00.000,2.22630,2.22638,2.22402,2.22582
20100104 00:00:00.000,2.22412,2.23570,2.22066,2.22360
20100104 12:00:00.000,2.22410,2.22620,2.18940,2.19040
20100105 00:00:00.000,2.19090,2.19710,2.18960,2.19170
20100105 12:00:00.000,2.17720,2.18030,2.17550,2.17610
20100106 00:00:00.000,2.17690,2.18110,2.17400,2.17490
20100106 12:00:00.000,2.18250,2.18460,2.16780,2.16850
20100107 00:00:00.000,2.17120,2.17190,2.16180,2.16930
20100107 12:00:00.000,2.17140,2.17700,2.16920,2.17510
20100108 00:00:00.000,2.17390,2.19140,2.17205,2.18816
20100108 12:00:00.000,2.18877,2.19235,2.17070,2.17273
20100111 00:00:00.000,2.16738,2.17950,2.16640,2.17850
20100111 12:00:00.000,2.18130,2.18390,2.16420,2.16870
20100112 00:00:00.000,2.17110,2.17550,2.16960,2.17350
20100112 12:00:00.000,2.17420,2.18870,2.17340,2.18760
20100113 00:00:00.000,2.18740,2.18830,2.18020,2.18750
20100113 12:00:00.000,2.19540,2.20190,2.19410,2.19930
20100114 00:00:00.000,2.19760,2.20120,2.19540,2.19640
20100114 12:00:00.000,2.19150,2.20070,2.19030,2.19810
20100115 00:00:00.000,2.19890,2.21505,2.19550,2.20695
20100115 12:00:00.000,2.20692,2.21195,2.19471,2.20198
20100118 00:00:00.000,2.20924,2.21810,2.20924,2.21730
20100118 12:00:00.000,2.21380,2.21410,2.20420,2.20910
20100119 00:00:00.000,2.21060,2.22410,2.20670,2.21830
20100119 12:00:00.000,2.22170,2.22450,2.21200,2.21860
20100120 00:00:00.000,2.22600,2.23910,2.22430,2.23760
20100120 12:00:00.000,2.25390,2.26490,2.25310,2.26180
20100121 00:00:00.000,2.25560,2.25850,2.25180,2.25570
20100121 12:00:00.000,2.25070,2.27900,2.24520,2.27780
20100122 00:00:00.000,2.28090,2.28090,2.26382,2.27135
20100122 12:00:00.000,2.27124,2.27490,2.25798,2.26864
20100125 00:00:00.000,2.26736,2.26736,2.24790,2.26550
20100125 12:00:00.000,2.25590,2.27680,2.25560,2.27250
20100126 00:00:00.000,2.27400,2.27980,2.26830,2.27900
20100126 12:00:00.000,2.27930,2.28110,2.27290,2.27920
20100127 00:00:00.000,2.28160,2.29170,2.27470,2.29080
20100127 12:00:00.000,2.28900,2.29250,2.28620,2.28800
20100128 00:00:00.000,2.28820,2.29150,2.27930,2.28110
20100128 12:00:00.000,2.27990,2.28850,2.27970,2.28810
20100129 00:00:00.000,2.28880,2.29700,2.27955,2.28462
20100129 12:00:00.000,2.28455,2.28655,2.26703,2.27820
20100201 00:00:00.000,2.27466,2.27690,2.26476,2.26820
20100201 12:00:00.000,2.26620,2.26650,2.24740,2.25080
20100202 00:00:00.000,2.25020,2.25840,2.24780,2.25300
20100202 12:00:00.000,2.25060,2.25080,2.24100,2.24220
20100203 00:00:00.000,2.23790,2.25170,2.23770,2.24990
20100203 12:00:00.000,2.24120,2.24940,2.23770,2.24590
20100204 00:00:00.000,2.27010,2.28100,2.26950,2.27730
20100204 12:00:00.000,2.27610,2.29180,2.27530,2.28790
20100205 00:00:00.000,2.29060,2.29392,2.27788,2.28396
20100205 12:00:00.000,2.28443,2.28669,2.26575,2.26623
20100208 00:00:00.000,2.25768,2.27278,2.25768,2.26360
20100208 12:00:00.000,2.25990,2.28270,2.25940,2.28040
20100209 00:00:00.000,2.28320,2.28410,2.26650,2.26700
20100209 12:00:00.000,2.25440,2.26400,2.25360,2.25760
20100210 00:00:00.000,2.25700,2.26050,2.25340,2.25770
20100210 12:00:00.000,2.25230,2.25260,2.24700,2.24930
20100211 00:00:00.000,2.25020,2.25240,2.22480,2.22570
20100211 12:00:00.000,2.22600,2.24230,2.22530,2.23700
20100212 00:00:00.000,2.24620,2.25360,2.24329,2.24800
20100212 12:00:00.000,2.24822,2.25835,2.24682,2.24828
20100215 00:00:00.000,2.24811,2.25164,2.24180,2.24570
20100215 12:00:00.000,2.24720,2.24840,2.24080,2.24570
20100216 00:00:00.000,2.24790,2.24790,2.23040,2.23230
20100216 12:00:00.000,2.23050,2.23595,2.22045,2.23250
20100217 00:00:00.000,2.23240,2.23885,2.22840,2.23350
20100217 12:00:00.000,2.23340,2.23495,2.22395,2.22620
20100218 00:00:00.000,2.22630,2.23670,2.22460,2.22545
20100218 12:00:00.000,2.22550,2.22905,2.21035,2.22320
20100219 00:00:00.000,2.22370,2.22700,2.20370,2.20645
20100219 12:00:00.000,2.20645,2.22295,2.20600,2.21020
20100222 00:00:00.000,2.20728,2.21170,2.19980,2.20765
20100222 12:00:00.000,2.20760,2.21315,2.20020,2.20640
20100223 00:00:00.000,2.20640,2.21280,2.19310,2.19345
20100223 12:00:00.000,2.19335,2.23485,2.19275,2.22695
20100224 00:00:00.000,2.22800,2.24375,2.21980,2.24050
20100224 12:00:00.000,2.24035,2.24255,2.21865,2.22100
20100225 00:00:00.000,2.22190,2.23200,2.21165,2.21295
20100225 12:00:00.000,2.21280,2.22990,2.20325,2.20570
20100226 00:00:00.000,2.20540,2.20840,2.19215,2.19700
20100226 12:00:00.000,2.19715,2.19995,2.16965,2.17881
20100301 00:00:00.000,2.16573,2.17365,2.16170,2.16390
20100301 12:00:00.000,2.16400,2.16645,2.12910,2.14155
20100302 00:00:00.000,2.14240,2.15160,2.13340,2.14945
20100302 12:00:00.000,2.14960,2.15360,2.14135,2.14965
20100303 00:00:00.000,2.15070,2.17195,2.14840,2.16975
20100303 12:00:00.000,2.16980,2.18330,2.16825,2.17320
20100304 00:00:00.000,2.17390,2.18920,2.17100,2.18655
20100304 12:00:00.000,2.18650,2.19550,2.18120,2.18870
20100305 00:00:00.000,2.18870,2.19250,2.17750,2.18055
20100305 12:00:00.000,2.18045,2.18375,2.16115,2.16880
20100308 00:00:00.000,2.17319,2.17319,2.16030,2.16360
20100308 12:00:00.000,2.16360,2.16410,2.14525,2.14885
20100309 00:00:00.000,2.14860,2.15200,2.14070,2.14285
20100309 12:00:00.000,2.14275,2.14760,2.13135,2.13310
20100310 00:00:00.000,2.13280,2.13455,2.10815,2.11105
20100310 12:00:00.000,2.11095,2.13615,2.10640,2.13280
20100311 00:00:00.000,2.13270,2.14400,2.12995,2.14140
20100311 12:00:00.000,2.14130,2.15635,2.14070,2.14965
20100312 00:00:00.000,2.14920,2.15805,2.14455,2.15730
20100312 12:00:00.000,2.15735,2.16890,2.15055,2.16425
20100315 00:00:00.000,2.15670,2.16410,2.14245,2.14340
20100315 12:00:00.000,2.14335,2.15195,2.14100,2.14280
20100316 00:00:00.000,2.14260,2.14565,2.12890,2.14200
20100316 12:00:00.000,2.14170,2.15250,2.13680,2.13730
20100317 00:00:00.000,2.13745,2.15160,2.13360,2.15085
20100317 12:00:00.000,2.15080,2.15635,2.13235,2.14470
20100318 00:00:00.000,2.14470,2.14755,2.13285,2.13865
20100318 12:00:00.000,2.13850,2.14025,2.12935,2.13255
20100319 00:00:00.000,2.13260,2.13505,2.12100,2.12810
20100319 12:00:00.000,2.12870,2.13095,2.11505,2.11800
20100322 00:00:00.000,2.12050,2.12490,2.11535,2.12330
20100322 12:00:00.000,2.12345,2.14115,2.12165,2.13790
20100323 00:00:00.000,2.13775,2.13940,2.12135,2.12420
20100323 12:00:00.000,2.12430,2.13810,2.12285,2.13035
20100324 00:00:00.000,2.13040,2.13215,2.12405,2.13105
20100324 12:00:00.000,2.13120,2.13535,2.11220,2.11740
20100325 00:00:00.000,2.11750,2.12305,2.11270,2.11625
20100325 12:00:00.000,2.11635,2.12085,2.09760,2.10335
20100326 00:00:00.000,2.10325,2.11040,2.09105,2.10000
20100326 12:00:00.000,2.09995,2.12050,2.09940,2.11345
20100329 00:00:00.000,2.11319,2.12340,2.10600,2.11125
20100329 12:00:00.000,2.11085,2.11545,2.10735,2.11140
20100330 00:00:00.000,2.11160,2.11790,2.10720,2.11650
20100330 12:00:00.000,2.11645,2.12885,2.11405,2.12110
20100331 00:00:00.000,2.12110,2.13505,2.11920,2.13360
20100331 12:00:00.000,2.13340,2.14480,2.13165,2.13575
20100401 00:00:00.000,2.13560,2.16100,2.13255,2.15645
20100401 12:00:00.000,2.15630,2.16370,2.15245,2.15830
20100402 00:00:00.000,2.15870,2.16205,2.15520,2.15800
20100402 12:00:00.000,2.15780,2.15865,2.14930,2.15159
20100405 00:00:00.000,2.16109,2.16560,2.15720,2.16170
20100405 12:00:00.000,2.16185,2.17605,2.16185,2.17465
20100406 00:00:00.000,2.17490,2.17520,2.16025,2.16490
20100406 12:00:00.000,2.16495,2.17605,2.15795,2.15970
20100407 00:00:00.000,2.15980,2.16900,2.15830,2.16375
20100407 12:00:00.000,2.16375,2.16510,2.14420,2.15430
20100408 00:00:00.000,2.15520,2.16735,2.15100,2.16450
20100408 12:00:00.000,2.16440,2.16815,2.15525,2.15910
20100409 00:00:00.000,2.15940,2.16320,2.15505,2.15705
20100409 12:00:00.000,2.15750,2.15935,2.14230,2.14375
20100412 00:00:00.000,2.14868,2.16225,2.14450,2.15965
20100412 12:00:00.000,2.15985,2.16765,2.15250,2.15705
20100413 00:00:00.000,2.15760,2.16005,2.14990,2.15730
20100413 12:00:00.000,2.15745,2.16520,2.15270,2.15430
20100414 00:00:00.000,2.15460,2.17195,2.15215,2.16445
20100414 12:00:00.000,2.16440,2.17010,2.16180,2.16350
20100415 00:00:00.000,2.16360,2.17295,2.16000,2.16490
20100415 12:00:00.000,2.16480,2.17920,2.15800,2.17555
20100416 00:00:00.000,2.17600,2.17670,2.16045,2.16340
20100416 12:00:00.000,2.16350,2.17635,2.15895,2.16735
20100419 00:00:00.000,2.15848,2.16350,2.14690,2.15265
20100419 12:00:00.000,2.15300,2.16245,2.14590,2.15590
20100420 00:00:00.000,2.15565,2.16550,2.14560,2.15910
20100420 12:00:00.000,2.15950,2.16855,2.15555,2.15690
20100421 00:00:00.000,2.15700,2.16545,2.15605,2.16545
20100421 12:00:00.000,2.16540,2.17460,2.16065,2.17030
20100422 00:00:00.000,2.17070,2.17275,2.16015,2.16390
20100422 12:00:00.000,2.16380,2.17050,2.15930,2.16250
20100423 00:00:00.000,2.16290,2.16765,2.15410,2.15495
20100423 12:00:00.000,2.15500,2.16280,2.14025,2.14190
20100426 00:00:00.000,2.14583,2.15185,2.14135,2.15135
20100426 12:00:00.000,2.15150,2.15250,2.13185,2.13655
20100427 00:00:00.000,2.13670,2.14640,2.13005,2.13080
20100427 12:00:00.000,2.13070,2.14950,2.12345,2.14510
20100428 00:00:00.000,2.14510,2.14540,2.12670,2.13210
20100428 12:00:00.000,2.13215,2.13335,2.10390,2.10670
20100429 00:00:00.000,2.10790,2.12315,2.10110,2.10910
20100429 12:00:00.000,2.10915,2.12260,2.10630,2.11605
20100430 00:00:00.000,2.11620,2.12160,2.10924,2.10959
20100430 12:00:00.000,2.10981,2.11134,2.08425,2.09911
20100503 00:00:00.000,2.10590,2.10845,2.08680,2.08760
20100503 12:00:00.000,2.08765,2.09275,2.08235,2.08480
20100504 00:00:00.000,2.08540,2.09655,2.07935,2.08295
20100504 12:00:00.000,2.08285,2.10865,2.08230,2.10205
20100505 00:00:00.000,2.10215,2.11200,2.09705,2.10705
20100505 12:00:00.000,2.10705,2.11245,2.10165,2.10495
20100506 00:00:00.000,2.10495,2.10495,2.06945,2.07065
20100506 12:00:00.000,2.07025,2.10205,2.06915,2.08635
20100507 00:00:00.000,2.08625,2.10040,2.05875,2.06240
20100507 12:00:00.000,2.06245,2.07715,2.03650,2.07130
20100510 00:00:00.000,2.06304,2.08075,2.03785,2.05595
20100510 12:00:00.000,2.05580,2.07910,2.05410,2.05410
20100511 00:00:00.000,2.05410,2.06465,2.05260,2.06385
20100511 12:00:00.000,2.06400,2.08920,2.04965,2.08710
20100512 00:00:00.000,2.08710,2.09525,2.07320,2.09425
20100512 12:00:00.000,2.09420,2.09430,2.06920,2.07765
20100513 00:00:00.000,2.07765,2.07885,2.05965,2.06085
20100513 12:00:00.000,2.06085,2.06200,2.03615,2.04355
20100514 00:00:00.000,2.04355,2.05325,2.03715,2.04070
20100514 12:00:00.000,2.04055,2.06155,2.03555,2.05505
20100517 00:00:00.000,2.05287,2.05990,2.03310,2.05815
20100517 12:00:00.000,2.05825,2.08345,2.05140,2.07670
20100518 00:00:00.000,2.07670,2.07850,2.05935,2.06080
20100518 12:00:00.000,2.06060,2.07265,2.05730,2.06510
20100519 00:00:00.000,2.06510,2.10105,2.06395,2.09660
20100519 12:00:00.000,2.09665,2.14955,2.09465,2.13015
20100520 00:00:00.000,2.13015,2.13975,2.09460,2.12765
20100520 12:00:00.000,2.12775,2.16090,2.11990,2.15525
20100521 00:00:00.000,2.15525,2.16290,2.12630,2.14380
20100521 12:00:00.000,2.14420,2.15375,2.12075,2.12804
20100524 00:00:00.000,2.13486,2.15425,2.13138,2.14180
20100524 12:00:00.000,2.14185,2.15615,2.13080,2.15560
20100525 00:00:00.000,2.15495,2.16680,2.14010,2.16220
20100525 12:00:00.000,2.16220,2.17610,2.14745,2.14915
20100526 00:00:00.000,2.14925,2.16490,2.14480,2.14770
20100526 12:00:00.000,2.14750,2.18185,2.13575,2.16980
20100527 00:00:00.000,2.16915,2.17050,2.15080,2.15980
20100527 12:00:00.000,2.15985,2.16740,2.11995,2.13185
20100528 00:00:00.000,2.13185,2.13945,2.12305,2.12920
20100528 12:00:00.000,2.12920,2.14810,2.12530,2.12730
20100531 00:00:00.000,2.12559,2.13795,2.11355,2.12185
20100531 12:00:00.000,2.12185,2.16780,2.11870,2.13425
20100601 00:00:00.000,2.13560,2.15600,2.12845,2.15485
20100601 12:00:00.000,2.15530,2.17130,2.14815,2.16980
20100602 00:00:00.000,2.16990,2.18565,2.16235,2.17680
20100602 12:00:00.000,2.17685,2.17905,2.14705,2.14865
20100603 00:00:00.000,2.14865,2.15505,2.12995,2.13205
20100603 12:00:00.000,2.13230,2.15005,2.12985,2.13395
20100604 00:00:00.000,2.13380,2.14440,2.13035,2.13825
20100604 12:00:00.000,2.13835,2.16545,2.13520,2.15358
20100607 00:00:00.000,2.15313,2.18255,2.14630,2.17810
20100607 12:00:00.000,2.17820,2.20280,2.16490,2.19390
20100608 00:00:00.000,2.19485,2.19875,2.18045,2.19015
20100608 12:00:00.000,2.19055,2.19190,2.15775,2.16685
20100609 00:00:00.000,2.16665,2.18035,2.16365,2.17715
20100609 12:00:00.000,2.17740,2.18275,2.16085,2.17760
20100610 00:00:00.000,2.17700,2.17700,2.14095,2.14960
20100610 12:00:00.000,2.14975,2.15090,2.13235,2.14205
20100611 00:00:00.000,2.14185,2.16300,2.14125,2.14500
20100611 12:00:00.000,2.14500,2.14535,2.10130,2.10773
20100614 00:00:00.000,2.10792,2.11775,2.10255,2.11565
20100614 12:00:00.000,2.11560,2.12310,2.10605,2.12100
20100615 00:00:00.000,2.12130,2.13645,2.11705,2.12545
20100615 12:00:00.000,2.12550,2.13255,2.11675,2.11845
20100616 00:00:00.000,2.11845,2.13355,2.11565,2.11970
20100616 12:00:00.000,2.11955,2.13235,2.10945,2.10995
20100617 00:00:00.000,2.11005,2.11410,2.10080,2.10785
20100617 12:00:00.000,2.10785,2.11560,2.10290,2.10390
20100618 00:00:00.000,2.10390,2.11120,2.09550,2.10965
20100618 12:00:00.000,2.10970,2.11120,2.09445,2.09765
20100621 00:00:00.000,2.08150,2.09740,2.07960,2.08115
20100621 12:00:00.000,2.08105,2.08705,2.07385,2.08305
20100622 00:00:00.000,2.08330,2.08790,2.07550,2.07605
20100622 12:00:00.000,2.07585,2.10465,2.07505,2.10305
20100623 00:00:00.000,2.10305,2.10845,2.09655,2.10630
20100623 12:00:00.000,2.10630,2.10895,2.08790,2.09505
20100624 00:00:00.000,2.09505,2.12405,2.09275,2.11695
20100624 12:00:00.000,2.11695,2.12940,2.09510,2.10730
20100625 00:00:00.000,2.10840,2.12590,2.10440,2.11580
20100625 12:00:00.000,2.11575,2.12585,2.09930,2.10665
20100628 00:00:00.000,2.10418,2.12905,2.10138,2.12350
20100628 12:00:00.000,2.12350,2.13465,2.12100,2.13190
20100629 00:00:00.000,2.13090,2.16075,2.12880,2.15295
20100629 12:00:00.000,2.15285,2.17925,2.14930,2.17645
20100630 00:00:00.000,2.17610,2.17975,2.16410,2.16675
20100630 12:00:00.000,2.16675,2.18300,2.15775,2.18240
20100701 00:00:00.000,2.18230,2.19485,2.17635,2.18215
20100701 12:00:00.000,2.18205,2.21085,2.17590,2.19755
20100702 00:00:00.000,2.19670,2.20000,2.17865,2.19475
20100702 12:00:00.000,2.19460,2.20855,2.17785,2.20568
20100705 00:00:00.000,2.20605,2.21565,2.18840,2.19360
20100705 12:00:00.000,2.19360,2.20275,2.19075,2.19660
20100706 00:00:00.000,2.19800,2.21100,2.18515,2.18675
20100706 12:00:00.000,2.18680,2.19475,2.17615,2.18280
20100707 00:00:00.000,2.18260,2.19140,2.17670,2.18955
20100707 12:00:00.000,2.18950,2.19260,2.15560,2.15880
20100708 00:00:00.000,2.15940,2.16135,2.14290,2.14870
20100708 12:00:00.000,2.14865,2.14900,2.13290,2.13710
20100709 00:00:00.000,2.13740,2.14705,2.12950,2.14505
20100709 12:00:00.000,2.14495,2.14590,2.11535,2.11731
20100712 00:00:00.000,2.11965,2.12485,2.10980,2.11100
20100712 12:00:00.000,2.11100,2.12735,2.10940,2.10940
20100713 00:00:00.000,2.11150,2.12085,2.10415,2.11975
20100713 12:00:00.000,2.11980,2.12470,2.10370,2.10825
20100714 00:00:00.000,2.10820,2.12455,2.10720,2.12065
20100714 12:00:00.000,2.12070,2.12815,2.10565,2.10745
20100715 00:00:00.000,2.10760,2.12605,2.10555,2.11945
20100715 12:00:00.000,2.11945,2.14090,2.11500,2.11775
